lnL Kappa Omega Scale Phi Delta_lnL Convergence Gene
-15949.5 2.256914 0.2030491 0.9826684 0.8753343 0.04342794 0 ENSG00000105552_BCAT2
-10602.53 2.762877 0.1167636 0.9790672 0.8042845 0.07037128 0 ENSG00000171612_SLC25A33
-22115.93 2.674743 0.09913508 0.9954786 1.104254 0.01357497 0 ENSG00000139436_GIT2
-8035.697 3.391422 0.06259934 1.001183 1.162521 0.04482165 0 ENSG00000140395_WDR61
-2015.987 3.046493 0.1068482 0.9799247 0.7804477 0.06036861 0 ENSG00000205279_CTXN3
-13049.25 2.607408 0.2308591 1.001501 2.3279 1.480568 0 ENSG00000087076_HSD17B14
-17207.08 3.059815 0.1339541 1.000233 1.232643 0.1079242 0 ENSG00000175445_LPL
-11988.65 3.115371 0.2464939 0.972663 0.7221615 0.2047533 0 ENSG00000139780_METTL21C
-29425.22 2.350823 0.2243504 1.001975 2.197584 1.251316 0 ENSG00000163362_C1orf106
-11524.06 3.264566 0.334959 1.006442 2.143291 1.438889 0 ENSG00000162543_UBXN10
-13128.34 1.637313 0.2931436 1.001186 2.623118 2.246998 0 ENSG00000137414_FAM8A1
-13535.99 2.654728 0.1238499 1.00098 1.414679 0.4012369 0 ENSG00000147364_FBXO25
-39809.53 2.626649 0.5234592 0.9850995 1.470845 0.2839936 0 ENSG00000175294_CATSPER1
-10346.66 2.323682 0.1824924 0.9791906 0.9454536 0.005308339 0 ENSG00000095794_CREM
-23292.59 2.822606 0.05628876 0.9982605 1.155327 -0.1580181 0 ENSG00000155511_GRIA1
-14085.67 3.076683 0.2283254 0.9786042 0.5866208 0.1151461 0 ENSG00000183208_GDPGP1
-28613.76 2.659366 0.08852917 1.008789 1.478927 -0.9516125 0 ENSG00000137672_TRPC6
-20933.11 2.930063 0.358626 0.9755931 0.745597 0.1825423 0 ENSG00000135426_TESPA1
-13180.36 3.211723 0.09895928 0.9874281 0.8933338 0.02418667 0 ENSG00000153767_GTF2E1
-13339.24 2.697276 0.154658 0.9850303 0.8720718 0.01880978 0 ENSG00000128285_MCHR1
-25667.38 2.630073 0.08327493 0.9999891 1.348419 0.1842998 0 ENSG00000179242_CDH4
-28092.46 3.48964 0.05412738 0.9771828 0.253579 1.317086 0 ENSG00000196411_EPHB4
-55243.47 3.269156 0.646646 0.9784131 1.497749 0.4580306 0 ENSG00000129534_MIS18BP1
-17806.5 2.887248 0.04628352 0.9756843 0.6188269 0.2458578 0 ENSG00000150394_CDH8
-29085.86 2.642669 0.3040636 1.018727 2.860069 3.404035 0 ENSG00000131378_RFTN1
-4040.979 2.262608 0.1006328 0.9851838 0.9025131 0.01330341 0 ENSG00000182533_CAV3
-7114.667 3.485925 0.2482442 0.987162 1.343748 -0.02641193 0 ENSG00000221931_OR6X1
-8877.281 2.996573 0.2752333 0.9667774 0.6674699 0.2454223 0 ENSG00000185272_RBM11
-36879.96 2.875781 0.2466088 0.9781745 0.98051 0.0005660924 0 ENSG00000138346_DNA2
-28652.96 3.186011 0.1102538 1.001625 1.667063 0.5871449 0 ENSG00000168758_SEMA4C
-38188.96 2.719187 0.2662674 0.9892688 1.206412 0.1967451 0 ENSG00000099994_SUSD2
-15545.37 2.39432 0.09913105 0.9668017 0.377437 1.235545 0 ENSG00000106617_PRKAG2
-38180.76 3.200679 0.2012513 0.978143 0.2696266 1.27107 0 ENSG00000124587_PEX6
-10263.13 2.817861 0.05255051 1.012187 1.43651 0.1042632 0 ENSG00000175470_PPP2R2D
-7894.559 2.326032 0.06206537 0.9510702 2.646298e-06 2.481392 0 ENSG00000166974_MAPRE2
-13912.08 2.131807 0.2339775 0.9681209 0.6250958 0.3471689 0 ENSG00000139163_ETNK1
-6813.59 3.393125 0.4910066 0.9947827 1.740371 0.8597778 0 ENSG00000184601_C14orf180
-35737.25 3.231146 0.06254771 1.006378 1.155875 0.04592997 0 ENSG00000163939_PBRM1
-25050.65 3.568982 0.1634981 0.9934139 1.115357 0.02921104 0 ENSG00000091073_DTX2
-14163.26 3.336128 0.1775784 1.095223 2.858774 1.478507 0 ENSG00000147118_ZNF182
-14727.62 2.469144 0.671092 0.9726042 1.086502 0.009137009 0 ENSG00000131126_TEX101
-13957.68 2.889555 0.403086 0.9728979 0.9401245 0.006004381 0 ENSG00000120688_WBP4
-6391.335 2.423742 0.09107081 1.054288 3.07912 2.182269 0 ENSG00000141232_TOB1
-17321.92 2.143632 0.2027687 0.9872397 0.9052201 0.0093573 0 ENSG00000159840_ZYX
-37504.47 2.396827 0.2422435 0.9852075 0.7322189 0.149414 0 ENSG00000130182_ZSCAN10
-13013.92 1.904188 0.08718964 0.961368 1.234105e-05 3.029251 0 ENSG00000130558_OLFM1
-8755.544 3.001008 0.1349919 0.9828686 0.8321891 0.06261057 0 ENSG00000117133_RPF1
-19686.15 2.720357 0.3249671 0.9658443 0.7066173 0.1699212 0 ENSG00000055147_FAM114A2
-13982.17 2.608192 0.0920713 0.9980457 1.168564 0.04826262 0 ENSG00000187098_MITF
-15809.94 2.294996 0.1282711 0.9830822 0.7092729 0.3138791 0 ENSG00000099875_MKNK2
-23119.81 2.580892 0.1781149 0.9901836 1.159238 0.0526696 0 ENSG00000113580_NR3C1
-33317.33 2.295996 0.3179904 0.9758195 0.535629 0.7276457 0 ENSG00000146205_ANO7
-5575.149 2.264185 0.1578939 0.9719466 0.7685535 0.141331 0 ENSG00000213064_SFT2D2
-4032.902 1.949899 0.2450153 0.9644696 0.6028687 0.3872243 0 ENSG00000214216_IQCJ
-9514.245 3.241636 0.08521838 0.9782932 0.6796899 0.285911 0 ENSG00000111445_RFC5
-7086.925 3.196307 0.2060015 0.9788204 0.8438897 0.04973287 0 ENSG00000051620_HEBP2
-45478.64 2.729015 0.09674844 1.002547 1.388712 0.03807808 0 ENSG00000074657_ZNF532
-31420.02 2.584154 0.05470847 0.9587813 0.1103609 5.147528 0 ENSG00000174437_ATP2A2
-29951.98 2.699509 0.226639 1.01575 2.686081 2.453807 0 ENSG00000116871_MAP7D1
-18666.16 2.601342 0.3330065 0.969483 0.5400114 0.8064216 0 ENSG00000001460_STPG1
-44409.85 3.507805 0.5888318 0.9832625 1.610757 0.5088152 0 ENSG00000147874_HAUS6
-13510.21 2.052112 0.120398 0.9949257 1.180879 0.05047715 0 ENSG00000188026_RILPL1
-11359.49 2.352532 0.09805912 0.9762608 0.4682896 0.9994577 0 ENSG00000106483_SFRP4
-48023.24 2.382635 0.1078687 0.9778347 0.3786222 1.154294 0 ENSG00000257923_CUX1
-18931.21 2.771027 0.3062633 1.011376 2.404757 2.15973 0 ENSG00000188676_IDO2
-10882.77 2.601094 0.3289181 1.023547 2.347388 1.679285 0 ENSG00000138777_PPA2
-10300.21 3.574132 0.2354788 0.9750873 0.5228483 0.8944677 0 ENSG00000117560_FASLG
-10502.17 3.659935 0.1687138 0.9946341 1.311694 0.2519213 0 ENSG00000162461_SLC25A34
-11169.97 2.055437 0.1071815 1.003851 2.031774 0.875066 0 ENSG00000118523_CTGF
-236361.6 3.27421 0.2339624 0.9687833 0.6581737 0.3308246 0 ENSG00000164199_GPR98
-18927.96 2.217819 0.1072114 0.9838918 0.6603031 0.1857783 0 ENSG00000182870_GALNT9
-8570.373 2.18356 0.1462661 0.9850408 3.802663e-07 2.188792 0 ENSG00000162494_LRRC38
-13957.24 2.483384 0.2602186 0.9705272 0.6738974 0.2318832 0 ENSG00000105849_TWISTNB
-45400.92 2.704985 0.1220899 1.089566 2.430937 2.391901 0 ENSG00000115355_CCDC88A
-15128.6 2.661956 0.1528731 0.9938407 1.289163 0.1050921 0 ENSG00000134508_CABLES1
-24028.69 2.991849 0.07799008 0.987407 0.8848832 0.05175003 0 ENSG00000073578_SDHA
-11305.19 2.42095 0.05426583 0.9938855 1.025807 0.002840099 0 ENSG00000109956_B3GAT1
-34870.36 3.323918 0.4001121 0.9759308 0.7701593 0.2016881 0 ENSG00000166947_EPB42
-2817.659 1.780571 0.1863078 0.9541008 0.4968083 0.5616582 0 ENSG00000136810_TXN
-8576.126 3.1696 0.08108378 0.9857208 0.6850567 0.2930985 0 ENSG00000140382_HMG20A
-74073.91 3.233176 0.2856577 0.9712669 0.6807902 0.244664 0 ENSG00000103994_ZNF106
-18181.91 2.684135 0.1330237 0.9722659 0.5310083 0.8100667 0 ENSG00000092978_GPATCH2
-11074.27 1.686367 0.1096246 0.9731513 0.3209035 0.861962 0 ENSG00000143355_LHX9
-24724.64 2.60554 0.08317175 1.00328 1.28058 0.1180162 0 ENSG00000138735_PDE5A
-7556.072 2.15798 0.06608941 1.02192 1.928673 0.7873342 0 ENSG00000125266_EFNB2
-24992.96 2.943544 0.248553 0.985573 1.166512 0.03411793 0 ENSG00000149328_GLB1L2
-13310.5 2.339794 0.2367775 0.9721341 0.4347046 1.293761 0 ENSG00000157343_ARMC12
-14116 2.386445 0.05859187 0.974709 0.4884956 0.5992999 0 ENSG00000007944_MYLIP
-22647.14 3.040333 0.1250553 0.9815898 0.3490332 0.7965135 0 ENSG00000107816_LZTS2
-9370.637 3.25645 0.07382537 0.9886869 0.9728918 0.0008335935 0 ENSG00000106609_TMEM248
-25184.43 2.497572 0.06650861 0.9871293 0.8426514 0.009517379 0 ENSG00000129657_SEC14L1
-14952.77 3.135666 0.3061311 1.002549 2.644882 1.489924 0 ENSG00000212123_PRR22
-9263.589 2.060562 0.1317963 0.9792492 0.3968009 0.5155408 0 ENSG00000120057_SFRP5
-6707.605 2.650706 0.1128776 0.9904098 1.111858 0.03425125 0 ENSG00000184840_TMED9
-11365.74 2.212038 0.09115194 0.9819047 0.6814711 0.1503178 0 ENSG00000101638_ST8SIA5
-30107.39 2.657147 0.3544355 0.9625303 0.6117069 0.5098747 0 ENSG00000188596_CFAP54
-43833.48 2.864872 0.2483905 0.9817793 0.5554063 0.3530693 0 ENSG00000171298_GAA
-8029.708 2.970166 0.082037 0.9808661 0.7764958 0.09939483 0 ENSG00000260230_FRRS1L
-27351.86 2.757267 0.08956487 0.9895002 0.813857 0.04947053 0 ENSG00000070886_EPHA8
-163408.9 3.18814 0.3786008 0.9654085 0.7892493 0.08745763 0 ENSG00000066279_ASPM
-20198.09 2.999178 0.4475309 0.9756448 0.6837035 0.3443387 0 ENSG00000158423_RIBC1
-41810.93 3.51958 0.2363897 0.9756644 0.7103233 0.1120876 0 ENSG00000101407_TTI1
-12991.26 3.048608 0.402651 0.9804007 0.7782585 0.08279361 0 ENSG00000095970_TREM2
-9286.778 2.470869 0.1558194 1.008998 1.586177 0.3258064 0 ENSG00000083750_RRAGB
-19125.57 2.977673 0.1286685 0.9480841 4.190788e-05 3.797784 0 ENSG00000082068_WDR70
-9928.724 3.192305 0.05465642 0.950552 0.2140819 1.925075 0 ENSG00000154511_FAM69A
-28233.5 2.456282 0.146434 1.034255 1.830747 1.077046 0 ENSG00000120051_CFAP58
-7867.55 2.120949 0.1448068 0.9648954 5.657406e-05 0.5022923 0 ENSG00000184160_ADRA2C
-17378.94 2.454427 0.1001495 0.9829867 0.7774695 0.2047378 0 ENSG00000143801_PSEN2
-17762.66 2.500187 0.1543711 0.9811843 0.8942591 0.02858734 0 ENSG00000130224_LRCH2
-3308.75 3.053415 0.0985046 1.02278 1.667149 0.5425912 0 ENSG00000165169_DYNLT3
-7074.589 3.074009 0.2779782 1.000001 1.632559 0.5982238 0 ENSG00000163666_HESX1
-4942.575 3.399816 0.1434116 0.9805117 0.8785954 0.02275671 0 ENSG00000173626_TRAPPC3L
-18844.05 2.415679 0.2941249 0.9669152 0.6893872 0.2290282 0 ENSG00000109576_AADAT
-31570.02 2.524897 0.2061852 0.9819169 1.104569 -0.009956255 0 ENSG00000057468_MSH4
-55861.57 2.905623 0.05032549 1.004292 1.260932 -0.2289521 0 ENSG00000197555_SIPA1L1
-3774.694 3.661749 0.1801295 0.9855092 0.9727929 0.001598037 0 ENSG00000175538_KCNE3
-8359.758 2.985206 0.2051283 0.9981584 1.609069 0.2455362 0 ENSG00000214336_FOXI3
-6376.27 2.014976 0.1175365 1.069344 2.930257 2.229601 0 ENSG00000134046_MBD2
-27071.07 3.516306 0.1317558 0.9832959 0.7803826 0.08380371 0 ENSG00000172053_QARS
-20646.07 2.892094 0.3320427 0.9552856 0.3826535 1.132252 0 ENSG00000070950_RAD18
-16390.68 3.772351 0.1249278 0.9961061 1.108516 0.03262999 0 ENSG00000101298_SNPH
-9783.285 3.104692 0.1474423 0.968557 0.55433 0.7292655 0 ENSG00000164933_SLC25A32
-6926.118 2.244556 0.2212317 0.9937824 2.012396 1.171159 0 ENSG00000258986_TMEM179
-10381.81 2.595256 0.5516834 1.008402 3.485513 1.897073 0 ENSG00000277494_GPIHBP1
-12328.19 2.433091 0.3996499 0.9950329 2.06886 1.28353 0 ENSG00000198643_FAM3D
-4782.288 2.237707 0.03772155 0.9907726 1.022554 -0.002007557 0 ENSG00000114850_SSR3
-20462.53 2.48556 0.4475268 0.9687788 0.6554979 0.4450895 0 ENSG00000183067_IGSF5
-7453.285 3.123325 0.1685049 0.9962336 1.369534 0.2944641 0 ENSG00000152766_ANKRD22
-17681.78 2.7042 0.1194681 0.9928934 1.072898 0.01158338 0 ENSG00000012504_NR1H4
-48879.04 3.177213 0.1868081 1.015205 1.684732 0.7658716 0 ENSG00000170871_KIAA0232
-99536.33 2.477445 0.4196569 0.9804505 1.26757 0.1257453 0 ENSG00000138336_TET1
-5794.08 2.346737 0.1529476 0.9869927 0.90229 0.01389763 0 ENSG00000158042_MRPL17
-9640.447 3.214908 0.113577 0.9873539 0.4602738 0.2898784 0 ENSG00000185105_MYADML2
-16161.01 3.104092 0.05740715 0.972418 0.4431907 1.133277 0 ENSG00000186951_PPARA
-11061.82 2.159291 0.1719259 1.024489 3.457354 4.397325 0 ENSG00000168675_LDLRAD4
-2573.017 2.346872 0.03690007 0.9809653 0.7756239 0.05873572 0 ENSG00000129562_DAD1
-37867.61 3.285688 0.1675486 0.9998968 1.566692 0.4401542 0 ENSG00000092929_UNC13D
-9383.233 3.036414 0.1197797 0.9868085 0.7184494 0.2211207 0 ENSG00000124257_NEURL2
-70754.45 2.394799 0.1513341 0.9861092 0.9245269 0.01576193 0 ENSG00000130816_DNMT1
-19034.8 3.111986 0.09348238 1.013424 1.490385 0.3054216 0 ENSG00000019991_HGF
-7229.862 1.936909 0.6367929 0.9998959 3.293785 1.908289 0 ENSG00000197261_C6orf141
-16534.61 2.671266 0.09540475 0.9945967 1.132834 -0.1034794 0 ENSG00000164904_ALDH7A1
-8838.973 2.613269 0.1110705 0.9519217 0.3227412 0.8759607 0 ENSG00000128708_HAT1
-8771.021 2.293942 0.3189205 0.9724107 0.1920909 2.168134 0 ENSG00000146540_C7orf50
-21492.66 2.875144 0.05653362 0.9773601 0.581469 0.453563 0 ENSG00000131459_GFPT2
-29834.76 3.811751 0.5041286 0.9543229 0.5048381 0.5898489 0 ENSG00000196678_ERI2
-13334.81 2.283887 0.1416732 0.9740162 0.5632847 0.3596709 0 ENSG00000125991_ERGIC3
-14133.68 2.781492 0.1022985 1.002707 1.205873 0.04443372 0 ENSG00000165209_STRBP
-18406.88 2.622715 0.2903388 0.9813827 1.122566 0.02940853 0 ENSG00000197632_SERPINB2
-4350.217 2.329256 0.2578418 0.9865345 1.264677 0.08479562 0 ENSG00000174917_C19orf70
-5653.195 4.319003 0.1974062 0.9681203 6.264292e-06 3.770701 0 ENSG00000088543_C3orf18
-16785.96 2.531839 0.08956871 0.9838868 0.7043426 0.1812791 0 ENSG00000103460_TOX3
-11929.33 2.775858 0.06236071 1.006589 1.300441 0.1502845 0 ENSG00000115216_NRBP1
-25057.96 2.518973 0.1097135 0.9845663 0.7719624 0.06389458 0 ENSG00000090020_SLC9A1
-7488.021 2.76713 0.0557432 1.003043 1.380794 0.1582499 0 ENSG00000164093_PITX2
-5507.389 1.915912 0.09546705 0.987581 0.9636231 0.002092029 0 ENSG00000102466_FGF14
-10989.33 2.68141 0.2057774 0.9733207 0.7671012 0.1298881 0 ENSG00000154059_IMPACT
-10491.56 3.25787 0.1768841 0.9810772 0.7979869 0.09472229 0 ENSG00000166199_ALKBH3
-7410.481 2.865431 0.1273696 0.9677001 0.5528059 0.5601124 0 ENSG00000136156_ITM2B
-19682.49 2.72799 0.06706153 0.9883424 0.9117688 0.1590835 0 ENSG00000154127_UBASH3B
-9817.884 2.316121 0.1496267 0.9816683 0.6714438 0.2392194 0 ENSG00000105379_ETFB
-16276.93 2.497057 0.1353704 0.9590243 0.3303836 1.629948 0 ENSG00000001630_CYP51A1
-9089.586 2.284777 0.05182319 1.00917 1.414269 0.2855003 0 ENSG00000109189_USP46
-54063.84 2.403685 0.1718481 1.016743 2.419863 1.702419 0 ENSG00000168542_COL3A1
-16997.56 3.348457 0.06239034 1.04973 1.761019 0.6995331 0 ENSG00000108094_CUL2
-20049.28 2.209414 0.1343426 0.9991403 1.494433 0.3492399 0 ENSG00000136717_BIN1
-9422.882 3.079822 0.3474353 0.9763332 0.859953 0.04112962 0 ENSG00000078401_EDN1
-13013.93 2.772158 0.155964 0.9791227 0.6099297 0.2645334 0 ENSG00000213694_S1PR3
-10935.56 2.264997 0.03894509 0.9857678 0.7880172 0.06075248 0 ENSG00000196482_ESRRG
-35746.39 2.595406 0.09894968 1.013629 1.426369 0.2374896 0 ENSG00000204120_GIGYF2
-11990.14 2.734316 0.1032585 0.9895464 0.989405 0.0003792381 0 ENSG00000087338_GMCL1
-4325.109 3.830375 0.06765036 0.9922771 0.8330509 0.03503707 0 ENSG00000131467_PSME3
-42134.63 2.886881 0.05346419 0.9990228 1.372586 -0.4423985 0 ENSG00000072071_LPHN1
-10246.04 2.604022 0.08626046 0.984647 0.8891199 0.01987062 0 ENSG00000102547_CAB39L
-26629.2 2.526405 0.1404657 0.9924774 1.226901 -0.01915744 0 ENSG00000166912_MTMR10
-9175.61 3.180783 0.07853938 1.013788 1.556043 0.3096643 0 ENSG00000136451_VEZF1
-85124.24 2.480895 0.1021315 0.9709268 0.504482 0.4983356 0 ENSG00000133958_UNC79
-24004.23 3.128914 0.3442779 0.9811074 1.035155 0.0001178333 0 ENSG00000124827_GCM2
