lnL Kappa Omega Scale Phi Delta_lnL Convergence Phi_sim Gene
-21928.02 3.410008 0.2395066 0.979917 1.004762 8.248342e-05 0 0.372796565294266 ENSG00000136014_USP44
-24068.56 2.715502 0.3432816 1.082674 4.8669 7.136811 0 2.78461858327501 ENSG00000135953_MFSD9
-26379.89 3.160484 0.06767476 0.9736448 0.5808037 0.4369071 0 1.30664604110643 ENSG00000204681_GABBR1
-1317.307 3.486004 0.1873416 0.9478059 8.156471e-07 4.705343 0 0.349094294942915 ENSG00000173915_USMG5
-92315.23 2.988518 0.2859611 1.037178 2.71674 3.021753 0 2.8091582392808 ENSG00000163554_SPTA1
-21986.21 3.787143 0.2254763 1.025679 2.274496 1.353843 0 2.4824803727679 ENSG00000127412_TRPV5
-11642.43 3.631352 0.1007663 1.101257 3.643122 4.465264 0 2.46850192244165 ENSG00000110768_GTF2H1
-18467.49 3.30913 0.09372078 0.985881 0.9469601 0.005435261 0 1.14968100632541 ENSG00000118689_FOXO3
-4836.422 3.266835 0.1232147 0.9801134 0.7979685 0.1119118 0 0.604119615862146 ENSG00000102931_ARL2BP
-7412.729 2.545836 0.4155272 0.9423588 1.966364e-06 2.790479 0 0.0301557162310928 ENSG00000101888_NXT2
-29314.42 3.33765 0.07096477 1.015973 2.119851 0.7864249 0 0.503429809352383 ENSG00000080854_IGSF9B
-35987.78 2.933415 0.3259758 0.9686645 0.4541941 1.288495 0 0.49877885193564 ENSG00000074660_SCARF1
-20391.13 3.209637 0.3990144 1.06329 3.782207 4.378867 0 1.60845561814494 ENSG00000135426_TESPA1
-11267.85 3.192851 0.1810845 0.9516524 8.457332e-08 3.667208 0 0.0239643319509923 ENSG00000102218_RP2
-21122.23 2.370699 0.1909727 0.9797253 0.8697879 0.05160026 0 2.71502176648937 ENSG00000160282_FTCD
-126194.5 2.973165 0.1428633 1.060547 3.537361 3.019653 0 2.84167238976806 ENSG00000183495_EP400
-13252 3.1494 0.1798273 1.028978 2.861121 2.862163 0 2.93459432898089 ENSG00000204316_MRPL38
-18350.37 4.153236 0.1217328 1.035595 2.059863 1.083073 0 2.42796124122106 ENSG00000115421_PAPOLG
-7970.32 2.168641 0.6795108 0.9858463 2.556374 1.322289 0 2.23279962362722 ENSG00000259823_LYPD8
-17276.54 3.445873 0.1757182 1.090793 3.67383 4.88528 0 1.97004761500284 ENSG00000117155_SSX2IP
-48008.23 3.009526 0.1818942 0.998115 1.479901 0.3705663 0 1.32684986502863 ENSG00000158125_XDH
-95410.97 3.573981 0.3046335 1.017537 2.390718 1.849482 0 2.66809856565669 ENSG00000104133_SPG11
-22821.02 3.052206 0.1887548 0.9499235 2.758127e-06 3.190255 0 0.718823138158768 ENSG00000065357_DGKA
-47926.78 2.406351 0.8523928 0.934937 1.837311e-05 4.562697 0 0.034567658090964 ENSG00000166960_CCDC178
-21898.13 2.966796 0.1983076 0.9653218 0.2135433 1.948997 0 0.699512308230624 ENSG00000184470_TXNRD2
-4718.411 2.066757 0.1894561 0.9936937 1.605397 0.338716 0 2.34972351137549 ENSG00000242485_MRPL20
-26933.96 2.756714 0.07956133 1.017033 1.819077 1.079116 0 2.57795173698105 ENSG00000011021_CLCN6
-26070.04 2.366366 0.2209744 0.9813461 0.8787762 0.03337403 0 1.42413050285541 ENSG00000148384_INPP5E
-22600.25 2.791994 0.171689 0.9869432 1.137194 0.04685497 0 1.18251057900488 ENSG00000095303_PTGS1
-39152.19 2.936196 0.3344777 0.9394428 7.459854e-06 6.309902 0 0.16527001792565 ENSG00000016490_CLCA1
-10548.66 3.314908 0.1366699 1.019353 1.878113 0.6941638 0 2.94869058555923 ENSG00000214160_ALG3
-69590.55 3.402355 0.3162325 1.018937 2.404789 1.941577 0 2.10742995841429 ENSG00000070601_FRMPD1
-14181.77 4.383503 0.09387227 0.9432073 1.112844e-05 4.22399 0 0.125135630602017 ENSG00000169826_CSGALNACT2
-8334.18 2.506092 0.3793125 0.9988387 2.122291 1.177072 0 2.22758891922422 ENSG00000183733_FIGLA
-7871.185 3.966677 0.08584786 1.059429 2.685064 2.465466 0 1.46306828618981 ENSG00000108829_LRRC59
-18239.94 3.431725 0.04301331 1.16108 3.682387 3.450023 0 2.79557617963292 ENSG00000164654_MIOS
-10712.71 3.181023 0.4967193 1.031803 3.334192 3.98795 0 2.64833355671726 ENSG00000165120_SSMEM1
-13725.93 2.540466 0.2036667 0.9719044 1.477155e-05 2.25102 0 0.791815966134891 ENSG00000179403_VWA1
-15765.15 4.509828 0.1631988 1.076158 2.620146 2.097993 0 2.83364412817173 ENSG00000165338_HECTD2
-28431.75 3.100672 0.04964111 1.007666 1.513592 0.3174517 0 2.21195222670212 ENSG00000204560_DHX16
-3586.716 3.561885 0.08286992 0.9749745 0.6537297 0.2759601 0 1.02297149808146 ENSG00000133935_C14orf1
-25044.36 3.218367 0.1575887 0.953217 0.2164613 1.882959 0 1.14471943024546 ENSG00000135299_ANKRD6
-13090.62 2.97504 0.1305638 1.037111 2.436669 1.774203 0 2.03751256107353 ENSG00000157557_ETS2
-19898.37 2.215499 0.3446204 0.9798667 1.091473 0.01786268 0 0.784730410203338 ENSG00000023191_RNH1
-59513.66 2.60865 0.4508522 1.001107 2.359724 2.202345 0 2.4325118009001 ENSG00000092200_RPGRIP1
-7652.1 4.272882 0.03923861 1.099008 3.357871 3.287924 0 2.00524555379525 ENSG00000204227_RING1
-12977.1 2.820085 0.4192142 0.9792529 1.177864 0.08023418 0 1.54687887104228 ENSG00000095970_TREM2
-18221.43 2.507385 0.1755384 0.9813932 0.8167924 0.04375769 0 2.14608465135098 ENSG00000177830_CHID1
-8783.871 3.927312 0.05001146 1.06942 3.040975 3.42679 0 1.36125645437278 ENSG00000125149_C16orf70
-44961.69 1.872153 0.6565318 0.9682066 1.263824 0.1502701 0 1.67666101944633 ENSG00000173702_MUC13
-23538.09 3.432389 0.1476077 1.000034 1.712641 0.9711428 0 2.35043765581213 ENSG00000128917_DLL4
-31540.55 3.211159 0.1935847 0.9667839 0.3397412 2.275874 0 0.330197890056297 ENSG00000049239_H6PD
-4739.759 2.757162 0.3461118 1.07228 4.376816 4.401679 0 1.33135704905726 ENSG00000196711_FAM150A
-12433.03 2.703355 0.2217937 0.9442355 7.740468e-05 3.624583 0 0.273978376993909 ENSG00000126790_L3HYPDH
-21769.88 3.551387 0.09991056 1.024256 2.101751 1.30281 0 2.84285136591643 ENSG00000165804_ZNF219
-34070.84 3.170456 0.2029701 0.9673095 0.5375531 0.4334975 0 0.60487316432409 ENSG00000155363_MOV10
-10989.13 3.475285 0.12243 0.951103 1.068923e-05 4.008682 0 0.00262642535381019 ENSG00000065600_TMEM206
-9103.414 3.541263 0.08967371 0.9799551 0.5213098 0.224009 0 0.584766476182267 ENSG00000125378_BMP4
-1891.741 2.31382 0.06069742 0.9786224 0.6016769 0.256028 0 2.31611488270573 ENSG00000134825_TMEM258
-4844.366 3.157617 0.05031732 1.115755 4.011256 2.941556 0 1.47549667954445 ENSG00000096746_HNRNPH3
-63096.16 3.106802 0.3209018 0.9683872 0.801564 0.09508131 0 0.46753493626602 ENSG00000069122_GPR116
-11457.18 2.235251 0.1056897 0.9830443 0.7650937 0.06729431 0 2.80558889172971 ENSG00000105963_ADAP1
-17191.49 3.119963 0.4600609 0.9632181 0.5452975 0.4122427 0 0.162181079853326 ENSG00000068489_PRR11
-8165.856 3.818576 0.0468246 1.005874 1.177043 0.08394237 0 2.07243080204353 ENSG00000135316_SYNCRIP
-54534.17 2.805385 0.1934383 0.9918365 1.371461 0.1970023 0 1.00952161895111 ENSG00000116962_NID1
-37890.19 2.571079 0.2578447 0.9674573 0.5276965 0.4473432 0 2.89467034558766 ENSG00000149503_INCENP
-18662.64 2.209765 0.1339743 0.9788504 0.3900546 1.662628 0 2.04304557200521 ENSG00000182087_TMEM259
-36097.25 3.192065 0.3433039 1.073702 3.694156 4.647082 0 2.75178505363874 ENSG00000172167_MTBP
-39352.47 3.050254 0.1395429 0.9728852 0.7288342 0.09677115 0 0.501295195659623 ENSG00000165494_PCF11
-14727.65 2.6885 0.2097659 0.9889256 1.245339 0.1030438 0 0.823479591635987 ENSG00000104808_DHDH
-11481.3 1.918146 0.1093836 0.9656467 1.230768e-05 2.466315 0 0.428802411071956 ENSG00000106038_EVX1
-10789.74 2.425435 0.1055187 0.9763104 0.6727011 0.2433828 0 1.64963523298502 ENSG00000196372_ASB13
-46500.49 3.004005 0.3009712 0.9767355 1.10402 0.05025385 0 1.47234475426376 ENSG00000112893_MAN2A1
-19875.41 3.888938 0.07318891 0.954112 1.543451e-06 8.405441 0 0.0327353412285447 ENSG00000085998_POMGNT1
-12083.42 2.733859 0.1065265 0.9564148 3.591488e-06 3.646987 0 0.187932162545621 ENSG00000097021_ACOT7
-5478.079 3.310155 0.06807322 1.035723 1.869113 0.4496413 0 0.822548820404336 ENSG00000145687_SSBP2
-13543.27 2.751904 0.1421789 1.006476 1.822655 0.7888272 0 1.74064105795696 ENSG00000100997_ABHD12
-6355.41 3.806992 0.0633057 0.9859823 0.8141426 0.05738735 0 1.77187667274848 ENSG00000091947_TMEM101
-9845.088 3.047873 0.05580175 0.9716321 0.5395754 0.4405344 0 0.937704432522878 ENSG00000183049_CAMK1D
-9240.027 3.712869 0.07842738 1.027407 1.874974 0.7928325 0 2.05235284776427 ENSG00000137207_YIPF3
-19877.72 3.006062 0.5571545 1.050889 4.759001 6.239156 0 2.02614240604453 ENSG00000172717_FAM71D
-24490.01 3.500951 0.1001796 1.195558 5.402125 7.579046 0 2.16469757817686 ENSG00000113161_HMGCR
-1235.9 2.772574 0.06927104 0.9947172 1.180898 0.03359259 0 0.799788492266089 ENSG00000177868_CCDC23
-6772.078 2.138411 0.2497975 0.9745883 0.7812599 0.1110508 0 1.78326402045786 ENSG00000163815_CLEC3B
-27130.36 2.540341 0.3603933 1.019246 2.858323 3.162865 0 2.31285357708111 ENSG00000165810_BTNL9
-9290.792 1.601458 0.1186558 0.9911365 1.352046 0.1586704 0 1.18458881601691 ENSG00000171303_KCNK3
-5501.778 3.046924 0.1473859 1.020606 1.979533 0.8387076 0 1.23656536010094 ENSG00000155959_VBP1
-9697.543 2.972489 0.4248192 1.003516 2.408077 1.74441 0 1.40517232683487 ENSG00000197272_IL27
-22949.03 2.900057 0.1430085 1.246885 7.51789 12.62941 0 2.36800488224253 ENSG00000101311_FERMT1
-5142.704 1.945729 0.3322399 0.9615913 0.4934167 0.5620006 0 0.333453275961801 ENSG00000155368_DBI
-15764.74 1.991689 0.135043 0.9642577 0.3515973 1.964653 0 0.548027555225417 ENSG00000124449_IRGC
-12342.89 4.483416 0.247543 0.9847284 0.9967501 -0.001140092 0 1.90855097374879 ENSG00000132635_PCED1A
-12715.85 3.655031 0.2365271 1.075768 3.642057 4.250692 0 1.74420680408366 ENSG00000196290_NIF3L1
-3140.037 2.697733 0.1144943 0.9592689 0.4431702 0.4008122 0 0.790845071431249 ENSG00000135643_KCNMB4
-8978.919 2.799231 0.5319994 0.9822242 1.745694 0.6628859 0 1.75207451800816 ENSG00000258227_CLEC5A
-11423.86 3.215674 0.1135803 1.006141 1.531453 0.3211191 0 2.38288933527656 ENSG00000122122_SASH3
-6467.312 3.242969 0.09289136 1.082216 2.760658 1.904245 0 2.57334079407156 ENSG00000138430_OLA1
-12160.78 3.594592 0.03502267 1.035762 1.795873 0.9074473 0 1.12822773819789 ENSG00000010810_FYN
-36219.22 2.561684 0.5813201 0.9502607 7.516908e-06 4.423796 0 0.135143705410883 ENSG00000144671_SLC22A14
-14329.62 2.593098 0.07759135 0.9634681 0.4152797 0.7953981 0 0.6597551247105 ENSG00000186297_GABRA5
-1922.056 3.155774 0.1681325 0.9963739 1.613924 0.3532834 0 0.947052903240547 ENSG00000217442_SYCE3
-35081.95 3.072701 0.1735175 0.9758752 0.7616603 0.09970168 0 0.877527961274609 ENSG00000188037_CLCN1
-9334.584 2.4184 0.05908725 0.9815061 0.8434029 0.004610541 0 0.952636994887143 ENSG00000131051_RBM39
-8490.651 2.594731 0.07129293 0.9571072 0.4013032 1.030973 0 0.200603213394061 ENSG00000106511_MEOX2
-9054.375 2.980415 0.3459131 1.030091 3.078757 2.464835 0 1.60101471631788 ENSG00000173597_SULT1B1
-8713.899 2.772879 0.08796801 1.048479 2.334041 1.226827 0 2.72146591474302 ENSG00000141380_SS18
-9338.476 3.638672 0.08890875 0.9932267 1.241845 0.06090423 0 1.62485240260139 ENSG00000163348_PYGO2
-35533.85 3.142759 0.2112772 0.9634413 3.616145e-05 3.778582 0 0.980087100528181 ENSG00000162267_ITIH3
-11484.18 2.662373 0.3093288 0.9674439 0.8521462 0.01971402 0 1.36942774336785 ENSG00000183185_GABRR3
-5213.331 2.503825 0.2412905 1.020138 2.421263 0.9253174 0 1.2464130402077 ENSG00000157110_RBPMS
-6578.521 2.206279 0.1278852 0.9620709 4.09733e-06 1.721723 0 0.871291988063604 ENSG00000172247_C1QTNF4
-34404.19 2.186647 0.2766071 0.9746705 0.3113941 0.8616034 0 0.756304560927674 ENSG00000112787_FBRSL1
-10944.88 2.850056 0.06354511 1.079664 2.875017 2.237475 0 2.05722109484486 ENSG00000077147_TM9SF3
-5113.317 2.928192 0.1771228 0.9683911 0.6384436 0.3969832 0 0.881904783658683 ENSG00000145247_OCIAD2
-3393.816 3.579049 0.07924313 1.059976 2.252998 0.9483451 0 1.32202922226861 ENSG00000138069_RAB1A
-32676.31 3.139138 0.2631221 1.100986 4.742737 7.429984 0 2.89542485936545 ENSG00000124275_MTRR
-28113.09 3.486739 0.1969349 1.015013 2.260478 2.509998 0 2.72465725592338 ENSG00000158863_FAM160B2
-29105.94 2.506858 0.2785942 0.9649568 0.5287166 0.884884 0 0.481102063553408 ENSG00000162714_ZNF496
-1805.84 2.890168 0.09222901 1.034056 1.701055 0.412859 0 2.77255444228649 ENSG00000140307_GTF2A2
-57954.48 2.898703 0.1718226 1.036439 2.8073 3.814313 0 2.75156872021034 ENSG00000078269_SYNJ2
-24652.14 3.586144 0.0680628 0.99103 0.9429706 0.006646432 0 1.30131272552535 ENSG00000185085_INTS5
-8000.236 3.885688 0.05187692 0.9954486 1.040338 -0.04905171 0 1.39015485160053 ENSG00000198728_LDB1
-25643.12 2.659716 0.3392285 0.9936398 1.747147 0.7033881 0 0.93488777987659 ENSG00000121316_PLBD1
-13029.2 3.482031 0.09050816 0.9929125 1.089076 0.007687473 0 0.849482847377658 ENSG00000073792_IGF2BP2
-7729.829 3.136582 0.09170896 1.235471 4.85395 6.770874 0 2.88943974813446 ENSG00000109445_ZNF330
-25954.66 1.761568 0.2124207 0.9719545 0.3732429 0.5834878 0 1.08614479238167 ENSG00000177106_EPS8L2
-60820.05 3.208119 0.0972757 1.128829 4.111379 7.29484 0 2.8195912130177 ENSG00000116991_SIPA1L2
-16633.32 3.588681 0.2323098 0.954018 2.23102e-05 4.151408 0 0.157743242802098 ENSG00000198049_AVPR1B
-36030.65 2.717839 0.2639719 1.008328 2.34271 1.704355 0 2.16253170976415 ENSG00000107719_PALD1
-12058.28 2.978687 0.1093621 1.02114 1.787221 0.5187801 0 1.38366524199955 ENSG00000146731_CCT6A
-4550.207 2.430012 0.2487799 0.9583687 0.3265287 1.611704 0 0.405025844229385 ENSG00000174567_GOLT1A
-80193.69 3.368915 0.3042355 1.203132 7.431096 13.4089 0 2.63852227502503 ENSG00000119397_CNTRL
-28986.33 3.695244 0.1147046 1.020387 1.731238 0.6670363 0 1.47619874216616 ENSG00000147912_FBXO10
-11879.95 3.045493 0.2889003 0.9506567 0.1321408 3.937449 0 0.383046194678172 ENSG00000198624_CCDC69
-37166.27 3.036558 0.4107717 0.9660389 0.9281049 0.0119331 0 0.339997585862875 ENSG00000138376_BARD1
-42443.22 3.243042 0.4885876 0.9955923 2.093168 1.576113 0 1.12676674453542 ENSG00000109944_C11orf63
-27340.69 2.793596 0.1106101 1.043051 2.459534 2.440048 0 2.97805523732677 ENSG00000151694_ADAM17
-15016.03 2.925865 0.07597931 0.99578 1.189911 0.04888433 0 1.08310031751171 ENSG00000172432_GTPBP2
-4662.149 3.493517 0.09259537 1.020521 1.533928 0.3350618 0 1.50291517213918 ENSG00000100221_JOSD1
-5190.014 2.162867 0.1097523 1.352029 10.22162 12.87769 0 2.27425737516023 ENSG00000102466_FGF14
-6541.199 2.165985 0.1100971 1.019276 2.077148 1.415523 0 2.5517704943195 ENSG00000048545_GUCA1A
-20105.32 2.108949 0.127716 0.9781879 0.630449 0.5498447 0 1.4133189143613 ENSG00000167619_TMEM145
-36105.95 3.016763 0.4411242 0.9974481 2.078634 1.649983 0 1.48293083324097 ENSG00000089199_CHGB
-7613.944 2.843031 0.08286291 1.050908 2.666022 2.131117 0 2.31338284327649 ENSG00000102078_SLC25A14
-37774.85 2.71543 0.05455758 0.9682931 5.957109e-05 3.19897 0 0.815144409192726 ENSG00000067842_ATP2B3
-22339.32 2.808491 0.1339034 0.9802252 0.905173 0.02032173 0 0.730474844109267 ENSG00000118473_SGIP1
-9842.85 3.328574 0.06731496 1.094253 2.853901 3.365663 0 2.1348444018513 ENSG00000148200_NR6A1
-4357.082 3.771352 0.04944269 1.019866 1.855523 0.6759359 0 0.646841938840225 ENSG00000152102_FAM168B
-7216.923 2.610548 0.2118242 0.9773864 0.7529875 0.0774367 0 0.845819462556392 ENSG00000078804_TP53INP2
-5216.802 4.810313 0.02051594 0.9712187 0.4381331 1.227915 0 0.989815545966849 ENSG00000006042_TMEM98
-12769.88 3.18674 0.1735208 0.9849825 1.094699 0.01379455 0 1.27683529048227 ENSG00000204498_NFKBIL1
-33689.27 2.277398 0.160613 0.9907593 1.361283 0.1979086 0 1.65649190498516 ENSG00000110619_CARS
-31099.52 2.604505 0.4085538 1.03405 3.711649 5.769166 0 2.04774646391161 ENSG00000157131_C8A
-29636.4 2.498586 0.1756514 0.9633216 4.885329e-05 3.31759 0 0.324234466999769 ENSG00000161714_PLCD3
-24852.05 3.179348 0.1070085 1.00041 1.324197 0.2214544 0 1.46301350975409 ENSG00000163697_APBB2
-19419.14 2.992867 0.3591075 0.9389336 3.669527e-05 4.226987 0 0.0987014437559992 ENSG00000101981_F9
-2439.285 2.915962 0.04369548 1.093807 3.104583 2.284804 0 1.04773804871365 ENSG00000147533_GOLGA7
-13008.15 2.999312 0.1844835 1.005293 1.770597 0.5860877 0 1.60001544328406 ENSG00000184060_ADAP2
-8582.015 2.881838 0.2963145 1.054185 3.951586 2.967813 0 1.74664207035676 ENSG00000205129_C4orf47
-25601.53 2.610417 0.1486183 0.9879133 1.203671 0.06874213 0 1.03629055456258 ENSG00000161533_ACOX1
-13241.44 2.799588 0.068659 0.9894565 0.9396504 -0.01759892 0 1.21010947949253 ENSG00000179218_CALR
-13098.41 3.224875 0.3225278 1.012195 2.201346 1.488715 0 1.73798454157077 ENSG00000166946_CCNDBP1
-35040.93 2.900694 0.2928697 0.9719234 0.9474537 0.004767964 0 0.739678824087605 ENSG00000152270_PDE3B
-17380.4 2.219745 0.7024571 0.9565306 0.6530179 0.3520853 0 1.10389008605853 ENSG00000121594_CD80
-42301.36 3.327285 0.2086019 0.9680952 0.2581986 1.421306 0 0.488094384083524 ENSG00000187800_PEAR1
-44815.73 2.920361 0.08182 1.015297 1.694946 0.7515369 0 1.51726819504984 ENSG00000156299_TIAM1
-11811.52 2.514592 0.5134993 0.9761294 1.374007 0.2173257 0 1.09271707828157 ENSG00000134940_ACRV1
-25557.17 2.778793 0.02937905 0.9873908 0.9460202 0.00553716 0 2.65477850963362 ENSG00000167658_EEF2
-19702.09 3.258844 0.1319877 1.16252 4.50915 6.636841 0 2.13922819658183 ENSG00000175497_DPP10
-48458.78 3.300876 0.1350942 0.9527921 0.2969745 1.094021 0 0.159917484037578 ENSG00000115355_CCDC88A
-23304.85 3.360336 0.2476077 1.09996 4.563292 7.313453 0 2.98969332827255 ENSG00000074771_NOX3
-11290.54 2.788672 0.06266991 0.9804299 0.6942418 0.1338702 0 1.16661383863539 ENSG00000175084_DES
-3008.642 1.868917 0.06076892 0.9698792 0.3233131 0.7994253 0 1.89392579393461 ENSG00000168993_CPLX1
-104910.3 1.81826 0.6080138 0.9611185 0.9770621 0.04855396 0 0.168448242824525 ENSG00000143520_FLG2
-14690.71 2.597756 0.04265741 1.009381 1.664443 0.5376902 0 2.10581673681736 ENSG00000124422_USP22
-8100.534 2.481401 0.5794189 1.004911 2.803204 2.689608 0 2.45759336859919 ENSG00000154589_LY96
-21189.51 3.137978 0.05994552 1.139442 3.826325 5.847315 0 2.83348444802687 ENSG00000155511_GRIA1
-54604.9 3.380327 0.1831102 1.02251 1.982494 0.2187947 0 2.05767794349231 ENSG00000174485_DENND4A
-25608.54 2.858964 0.073839 0.9587174 4.043441e-05 3.520743 0 0.416381776565686 ENSG00000171017_LRRC8E
-15767.23 3.067647 0.4047597 0.9998311 2.539343 1.977441 0 1.36410096427426 ENSG00000141294_LRRC46
-28902.53 3.339 0.04704433 1.007261 1.31793 -0.06074589 0 0.552029916085303 ENSG00000164961_KIAA0196
-17216.61 2.683454 0.2820808 1.013737 2.330785 1.921991 0 1.42010175087489 ENSG00000130038_CRACR2A
-36050.09 3.073396 0.1323765 1.023854 2.281453 2.205677 0 1.71286404691637 ENSG00000143850_PLEKHA6
-15696.63 2.595416 0.2282526 0.9525505 0.3369208 1.495697 0 0.627709379419684 ENSG00000135577_NMBR
-18007.72 2.946672 0.08622884 0.9855722 0.9273651 0.005150463 0 2.19855478196405 ENSG00000172350_ABCG4
-5070.175 2.625096 0.1068444 1.096361 3.899068 5.330455 0 1.86967097874731 ENSG00000155265_GOLGA7B
-23590.06 2.49414 0.1049493 1.01645 1.625558 0.5362804 0 0.936194122536108 ENSG00000164588_HCN1
-22545.86 3.014309 0.1091035 1.032692 2.269607 1.44896 0 2.82103307987563 ENSG00000137200_CMTR1
-4918.255 2.072005 0.03747021 1.021595 2.050892 0.5862115 0 2.30933614703827 ENSG00000100650_SRSF5
-11737.02 2.126177 0.1402562 0.99499 1.394173 0.1949814 0 1.64630348864011 ENSG00000060558_GNA15
-42690.57 4.007356 0.1053397 1.062151 2.629416 2.048917 0 2.3981612320058 ENSG00000117713_ARID1A
-38160.8 3.756983 0.1738625 0.9726333 0.4533642 0.7641039 0 0.345200809417292 ENSG00000006118_TMEM132A
-5634.029 2.235408 0.07795608 1.243064 6.935588 7.864733 0 2.82070246408693 ENSG00000111732_AICDA
-8896.659 4.618682 0.08295479 0.9639158 0.4356157 0.8588251 0 0.931891646934673 ENSG00000089123_TASP1
-15188.67 2.900462 0.3784571 0.9873944 1.659767 0.6312162 0 2.75185212003998 ENSG00000184344_GDF3
-6782.631 5.170885 0.2492111 1.124743 3.144027 2.245765 0 2.05721402540803 ENSG00000180708_OR10K2
-52133.57 1.980808 0.321243 0.9869814 1.562373 0.2794682 0 1.49388603586704 ENSG00000130270_ATP8B3
-5622.385 2.3623 0.170959 1.024262 2.734596 2.225335 0 2.34134843177162 ENSG00000099385_BCL7C
-26203.3 2.95557 0.142263 0.9433891 2.862789e-05 3.893431 0 0.0459872216451913 ENSG00000071205_ARHGAP10
-33428.09 3.655361 0.3152901 0.9797973 0.9185415 0.01121799 0 2.04349522688426 ENSG00000166589_CDH16
-16456.74 3.381884 0.0499479 0.9494496 0.2662907 1.344193 0 0.562734215520322 ENSG00000144935_TRPC1
-6604.119 2.593802 0.09057671 1.099108 4.243117 5.90217 0 2.59288614057004 ENSG00000159200_RCAN1
-24365.93 2.980778 0.2116016 1.003599 1.71009 0.5525504 0 1.26279028505087 ENSG00000118217_ATF6
-8782.051 4.225488 0.1133625 1.016245 1.984943 0.7257726 0 2.9802004492376 ENSG00000171604_CXXC5
-21849.82 3.34827 0.17723 1.002479 1.430513 0.2867546 0 2.27268794621341 ENSG00000079616_KIF22
-75519.5 3.446451 0.3217927 0.989151 1.340492 0.07931676 0 1.44269371381961 ENSG00000088827_SIGLEC1
-23023.89 4.110793 0.05130748 1.010493 1.216652 -0.01029568 0 2.03282729373313 ENSG00000138641_HERC3
-35500.71 2.984971 0.0994254 1.718067 18.09532 8.750297 0 2.99994547571987 ENSG00000152104_PTPN14
-14741.11 2.367764 0.1710148 1.054949 4.044308 6.226014 0 2.58322569890879 ENSG00000008513_ST3GAL1
-20246.85 2.913484 0.1657782 0.9892374 1.241539 0.1199589 0 1.14345460245386 ENSG00000242247_ARFGAP3
-5471.317 3.393294 0.07510913 0.9398628 2.442517e-05 3.691809 0 0.331062362529337 ENSG00000157224_CLDN12
-52336.12 2.604802 0.2121361 0.9868677 1.246847 0.09354867 0 0.863958566682413 ENSG00000168542_COL3A1
-19692.37 2.984863 0.1008747 0.9723508 0.6089934 0.3875637 0 1.02230364200659 ENSG00000110042_DTX4
-3384.891 4.301023 0.04644788 0.9510252 0.1581247 3.160599 0 0.126991413300857 ENSG00000140830_TXNL4B
-14886.16 3.207281 0.1659726 0.9634184 0.5519137 0.5873143 0 0.904065745649859 ENSG00000163710_PCOLCE2
-6192.383 3.323629 0.03389656 0.9684836 0.5029252 0.2834128 0 0.476626928430051 ENSG00000156976_EIF4A2
-15221.58 3.039543 0.2361603 0.9795929 0.9005899 0.01905213 0 1.8086430025287 ENSG00000156574_NODAL
-15550.93 4.570737 0.04018774 1.005536 1.27063 0.1319368 0 0.616804785327986 ENSG00000142784_WDTC1
-9584.472 2.876721 0.1209245 1.019076 1.954989 1.401999 0 0.861290394561365 ENSG00000136940_PDCL
-21979.2 1.931971 0.1697042 0.9654478 0.2275 1.624567 0 0.975603464758024 ENSG00000177238_TRIM72
-60239.51 2.9144 0.1815445 0.9876061 1.16464 0.06556728 0 1.63793863006867 ENSG00000154309_DISP1
-1203.87 3.63941 0.08073102 1.453135 9.132496 4.801805 0 1.76650150003843 ENSG00000233932_CTXN2
-23136.43 3.171119 0.3006133 0.9548633 0.4591582 0.7309406 0 0.261036659823731 ENSG00000064115_TM7SF3
-17940.42 3.505056 0.1710957 0.9357157 2.95862e-06 4.973968 0 0.148294891929254 ENSG00000163659_TIPARP
-37538.56 3.220183 0.09534782 1.020125 1.741814 0.7475126 0 1.00021711760201 ENSG00000075420_FNDC3B
-32885.97 3.315049 0.07468305 1.044178 2.059214 1.301225 0 0.86957135098055 ENSG00000196586_MYO6
-14273.55 2.967045 0.2885476 1.137715 4.991799 8.91296 0 2.31242981320247 ENSG00000104361_NIPAL2
-15795.19 2.985569 0.1524937 0.963448 0.6328921 0.3189008 0 0.615626027807593 ENSG00000151012_SLC7A11
-30384.6 2.850764 0.2607846 1.031807 3.01351 3.807184 0 2.01083443430252 ENSG00000143512_HHIPL2
-6588.202 3.045472 0.3174359 1.000847 1.768087 0.3850977 0 1.72512639686465 ENSG00000163806_SPDYA
-37369.16 3.276082 0.2722997 1.124839 5.157407 9.097641 0 2.60988804604858 ENSG00000174799_CEP135
-9982.805 3.299142 0.13911 0.9642156 0.5254681 0.4959819 0 1.25479945214465 ENSG00000115956_PLEK
-6393.097 2.84153 0.09181985 1.025425 1.852569 1.028899 0 2.49622456217185 ENSG00000116574_RHOU
-13431.05 3.122747 0.3143774 0.9883802 1.324355 0.3178959 0 2.11077856225893 ENSG00000183060_LYSMD4
-6907.02 2.873726 0.09405707 1.048574 2.444726 1.968497 0 2.0855220858939 ENSG00000164932_CTHRC1
-24974.55 2.981989 0.290814 1.012176 2.240585 2.204312 0 2.4190719157923 ENSG00000183273_CCDC60
-12166.42 3.02789 0.1089815 1.023798 2.101369 1.255056 0 2.95664780773222 ENSG00000121764_HCRTR1
-39595.52 2.661195 0.3676672 1.00855 2.428224 2.262088 0 2.74827618570998 ENSG00000204536_CCHCR1
