lnL Kappa Omega Scale Phi Delta_lnL Convergence Gene
-17307.41 3.373933 0.1175973 0.980884 0.8632348 0.05873728 0 ENSG00000132434_LANCL2
-10313.17 3.105982 0.08040551 0.9880664 0.928143 0.01564013 0 ENSG00000163159_VPS72
-22927.27 2.902417 0.1912976 0.9726332 0.4427279 0.7753901 0 ENSG00000184470_TXNRD2
-8692.996 4.68437 0.1322878 1.000553 1.171775 0.06785217 0 ENSG00000132881_RSG1
-11863.04 2.791285 0.06011495 0.9807724 0.7188496 0.1556779 0 ENSG00000007866_TEAD3
-45287.69 3.207286 0.4350081 0.9868916 1.638919 0.4698376 0 ENSG00000111877_MCM9
-31741.85 3.505386 0.07555289 0.9874472 0.9367233 0.008870114 0 ENSG00000162434_JAK1
-6224.471 3.971899 0.05589644 1.014806 1.331578 0.1560962 0 ENSG00000070770_CSNK2A2
-74372.38 3.210148 0.1641264 1.012184 2.012053 1.482633 0 ENSG00000130723_PRRC2B
-12151.77 3.441009 0.3102515 0.9604385 0.6223053 0.2523688 0 ENSG00000154144_TBRG1
-26232.4 2.199166 0.115622 0.9759122 0.7850752 0.1113315 0 ENSG00000160633_SAFB
-44575.17 3.025552 0.3088824 0.9696635 0.7084698 0.1704279 0 ENSG00000182578_CSF1R
-13496.12 3.230993 0.4147819 0.9460869 4.008775e-06 3.571546 0 ENSG00000205085_FAM71F2
-15509.61 2.618839 0.2328641 0.992774 1.456353 0.3517201 0 ENSG00000213066_FGFR1OP
-27097.15 2.726676 0.4677831 0.9820676 1.640608 0.557297 0 ENSG00000143337_TOR1AIP1
-17363.38 5.041687 0.03744738 0.9750081 0.4601169 0.7560887 0 ENSG00000139645_ANKRD52
-38487.29 2.634021 0.5090252 0.9626162 0.7085622 -0.00245365 0 ENSG00000111335_OAS2
-4815.894 3.328444 0.1934938 0.9669577 0.2642269 1.265821 0 ENSG00000131943_C19orf12
-20029.15 3.56483 0.1851522 0.9875738 1.133174 0.02902674 0 ENSG00000156162_DPY19L4
-31360.65 2.815284 0.2258805 0.9699824 0.6453091 0.2846405 0 ENSG00000162745_OLFML2B
-13603.1 2.777143 0.1825796 0.9668442 0.724986 0.1612953 0 ENSG00000142892_PIGK
-23862.34 2.961172 0.1196607 1.033775 2.26609 1.969437 0 ENSG00000106105_GARS
-14086.85 2.407187 0.1833752 1.01506 2.146395 1.833333 0 ENSG00000169895_SYAP1
-66117.33 3.812407 0.08603897 0.9775427 0.4972897 0.5516384 0 ENSG00000172534_HCFC1
-3852.916 3.555564 0.2134441 0.9634128 0.4476344 0.3877784 0 ENSG00000160679_CHTOP
-9067.348 2.708592 0.03364971 0.9630117 0.2872661 1.070159 0 ENSG00000254726_MEX3A
-11064.05 3.167836 0.05715343 1.026041 1.483452 0.08215813 0 ENSG00000022355_GABRA1
-13686.6 2.454176 0.5670154 0.9602429 0.6678315 0.3282439 0 ENSG00000137463_MGARP
-9593.907 3.129802 0.100244 1.006456 1.437597 0.3285542 0 ENSG00000164111_ANXA5
-26292.45 2.425659 0.3253321 0.9798624 0.5841527 1.070797 0 ENSG00000169026_MFSD7
-7486.581 3.38578 0.08586846 0.9924385 1.098125 0.01336 0 ENSG00000099942_CRKL
-54859.01 2.733975 0.04429674 0.9541095 0.2289464 1.754852 0 ENSG00000133026_MYH10
-7276.782 2.53189 0.0557522 1.000645 1.307887 0.1361617 0 ENSG00000126524_SBDS
-23801.6 2.855826 0.1588354 0.9820265 0.865093 0.03020396 0 ENSG00000105290_APLP1
-4240.895 3.232158 0.07259789 1.025294 1.665481 0.5026141 0 ENSG00000173598_NUDT4
-45798.42 2.899016 0.3207099 0.9836573 1.364164 0.2771666 0 ENSG00000154767_XPC
-27405.3 3.423006 0.1282682 1.036847 2.21356 1.483836 0 ENSG00000136381_IREB2
-15075.31 3.57541 0.2985927 1.011834 2.368069 2.002768 0 ENSG00000188822_CNR2
-29472.3 2.500278 0.3515467 0.9652276 0.2817587 1.200206 0 ENSG00000160117_ANKLE1
-31305.09 2.29975 0.1233205 0.9787058 0.682244 0.3628523 0 ENSG00000142627_EPHA2
-23772.35 3.445645 0.2077742 0.9832549 1.052835 0.005290209 0 ENSG00000143476_DTL
-3330.88 2.439554 0.1590237 0.9832431 1.090164 0.009640363 0 ENSG00000145335_SNCA
-4754.998 4.060622 0.1411926 0.9942414 1.13928 0.02787093 0 ENSG00000182508_LHFPL1
-15250.74 3.197668 0.04506524 1.141883 4.098643 4.543599 0 ENSG00000126070_AGO3
-7752.429 3.72758 0.03873372 1.003618 1.307 0.1158039 0 ENSG00000109079_TNFAIP1
-19738.32 2.726068 0.781515 0.9836743 2.332479 1.870287 0 ENSG00000132530_XAF1
-13370.87 2.827358 0.3590262 0.9764766 1.119527 0.03318575 0 ENSG00000055211_GINM1
-12793.37 2.866474 0.1434357 0.972865 0.5231517 1.106325 0 ENSG00000110025_SNX15
-41361.89 3.621451 0.4479545 0.9872842 1.474812 0.4000715 0 ENSG00000270765_GAS2L2
-5744.517 1.957925 0.0811323 0.9732439 1.435061e-05 1.781075 0 ENSG00000100314_CABP7
-9466.634 2.848339 0.1504144 0.9659529 0.6409166 0.3062685 0 ENSG00000145416_MARCH1
-25416.48 1.996224 0.2470032 1.012731 2.449221 2.294368 0 ENSG00000136026_CKAP4
-27169.23 2.551453 0.1301393 0.9961094 1.463862 0.2910451 0 ENSG00000083444_PLOD1
-156828.5 3.439795 0.1133122 0.9727535 0.6706006 0.3187532 0 ENSG00000083857_FAT1
-43475.85 3.097969 0.1580462 0.9794065 0.9205114 0.007254034 0 ENSG00000160584_SIK3
-9981.906 2.802717 0.07079328 1.024139 1.925366 1.196649 0 ENSG00000065802_ASB1
-9844.562 3.198185 0.170892 0.9848777 1.048585 0.004727341 0 ENSG00000110777_POU2AF1
-36294.83 2.901706 0.2844968 1.033834 3.030229 3.294707 0 ENSG00000159267_HLCS
-16661.33 3.516455 0.153045 0.9860511 0.9766906 0.00306505 0 ENSG00000175445_LPL
-13650.61 3.055246 0.1490248 0.9860255 1.006092 -8.621272e-05 0 ENSG00000278195_SSTR3
-13379.25 4.637944 0.09097956 1.030719 1.604386 0.4796592 0 ENSG00000169826_CSGALNACT2
-32844.22 3.728132 0.08110237 1.010945 1.347944 0.3046389 0 ENSG00000187323_DCC
-7692.03 1.678821 0.2362451 0.9669457 7.476468e-06 1.950928 0 ENSG00000229544_NKX1-2
-41442.8 2.748417 0.4932634 0.9689706 0.6486744 0.2777659 0 ENSG00000105072_C19orf44
-28667.08 3.058979 0.2541632 0.9849276 1.327719 -0.2638996 0 ENSG00000136935_GOLGA1
-12475.16 2.754933 0.08975047 1.000808 1.260325 -0.02994365 0 ENSG00000127990_SGCE
-14105.95 3.435134 0.05783105 1.006874 1.365601 0.1941594 0 ENSG00000114098_ARMC8
-16137.27 3.13606 0.04882789 1.039363 1.70611 0.9469466 0 ENSG00000144935_TRPC1
-5235.198 3.128739 0.1789335 0.9853431 0.9967491 7.433539e-05 0 ENSG00000138382_METTL5
-6517.618 1.975954 0.2109858 0.9703469 0.2641547 1.25559 0 ENSG00000069812_HES2
-38407.52 3.685405 0.1842951 0.9824189 0.8701341 0.05773441 0 ENSG00000006118_TMEM132A
-33014.75 1.87321 0.4198136 0.960027 0.9646936 0.004310172 0 ENSG00000163631_ALB
-16030.39 2.964706 0.2204941 0.9583885 0.4943173 0.585414 0 ENSG00000112337_SLC17A2
-3968.548 2.171719 0.09606449 0.9625079 0.4526629 0.3942324 0 ENSG00000134108_ARL8B
-21660.47 2.76172 0.2726449 0.9665578 0.2144162 1.654447 0 ENSG00000170684_ZNF296
-27914.16 3.111187 0.4009277 0.9695541 0.7597731 0.1514308 0 ENSG00000170613_FAM71B
-10616.67 3.574177 0.5391497 0.9785137 1.26776 0.08784094 0 ENSG00000171792_RHNO1
-15819.48 3.462142 0.1110065 0.9709493 0.4912013 0.6269589 0 ENSG00000145882_PCYOX1L
-10726.19 3.551103 0.1540105 1.040776 1.983013 1.055531 0 ENSG00000106415_GLCCI1
-12611.56 3.085056 0.1024329 1.016796 1.611704 0.5131375 0 ENSG00000101052_IFT52
-39425.29 3.155918 0.102901 1.010006 1.466499 0.314579 0 ENSG00000081913_PHLPP1
-17657.6 2.212509 0.2593186 0.9684055 0.4305408 0.7920989 0 ENSG00000104870_FCGRT
-24032.51 3.485786 0.2070285 0.9913586 1.276775 0.1526483 0 ENSG00000042088_TDP1
-28748.94 2.593754 0.1352094 1.03039 2.454779 2.195638 0 ENSG00000084234_APLP2
-26084.18 3.054749 0.07831132 0.9743901 0.4397254 0.8707861 0 ENSG00000007402_CACNA2D2
-1227.832 2.839005 0.5883057 0.9539263 0.6729746 0.07807962 0 ENSG00000231824_C18orf42
-12963.9 2.252305 0.1223709 0.9745358 0.7617541 0.1245405 0 ENSG00000152642_GPD1L
-30907.56 2.638162 0.8499612 0.959392 0.3432928 0.6785008 0 ENSG00000168631_DPCR1
-36414.01 2.730248 0.1862686 0.9855684 1.112897 0.02637618 0 ENSG00000105929_ATP6V0A4
-27304.72 3.572913 0.1230929 0.9910249 1.024091 0.001080117 0 ENSG00000120694_HSPH1
-3713.639 2.402825 0.2052766 0.9747236 0.6249195 0.2358183 0 ENSG00000130312_MRPL34
-29833.52 2.910155 0.2327188 0.9672276 0.6578332 0.09746128 0 ENSG00000184083_FAM120C
-10365.87 3.84572 0.1373871 1.001407 1.370529 0.1652916 0 ENSG00000144583_MARCH4
-18959.92 3.25375 0.06879455 0.9753238 0.4014561 0.83857 0 ENSG00000088899_NONAME
-10443.56 3.365031 0.3464658 0.9945848 1.555661 0.4253034 0 ENSG00000122481_RWDD3
-9376.407 2.909714 0.8277399 0.9659256 1.468792 0.1772851 0 ENSG00000198088_NUP62CL
-5003.875 3.20334 0.1242605 1.07584 3.198919 2.602404 0 ENSG00000134758_RNF138
-19337.01 3.033849 0.06175942 0.9711975 0.4922636 0.5956593 0 ENSG00000167447_SMG8
-131233 3.38116 0.3293354 0.9582769 0.3770218 1.175113 0 ENSG00000042832_TG
-21973.3 3.243778 0.06414711 1.004422 1.31135 0.1217893 0 ENSG00000184575_XPOT
-4202.267 4.301974 0.04469746 0.9989741 1.060959 0.008076446 0 ENSG00000276023_DUSP14
-25131.08 3.191073 0.4645065 0.9782853 1.309344 0.1373323 0 ENSG00000158169_FANCC
-28460.37 3.110078 0.1595252 0.9895121 1.191542 0.06904619 0 ENSG00000135249_RINT1
-23935.67 2.708704 0.1359672 0.9575268 6.910197e-05 3.784406 0 ENSG00000159650_UROC1
-35775.18 3.590811 0.215426 1.00574 1.669796 0.5075547 0 ENSG00000086102_NFX1
-49581.45 3.546219 0.2661851 1.006932 1.770851 0.8929377 0 ENSG00000070061_IKBKAP
-55778.11 2.473463 0.1953297 0.9749008 3.203526e-05 2.807683 0 ENSG00000149527_PLCH2
-163880.9 3.124457 0.3242975 0.9882544 1.455678 -0.5952545 0 ENSG00000157423_HYDIN
-33176.84 2.768937 0.3216668 0.9838384 1.389004 0.3361269 0 ENSG00000059378_PARP12
-11072.18 2.289026 0.08248837 1.004008 1.476416 0.2784065 0 ENSG00000112333_NR2E1
-31896.39 3.275553 0.08373166 0.9773875 0.6292372 0.2928722 0 ENSG00000103549_RNF40
-17424.07 2.853225 0.4043318 0.9498828 2.226863e-05 4.264516 0 ENSG00000156990_RPUSD3
-52043.32 2.997838 0.1903071 1.002061 1.688665 0.8517825 0 ENSG00000128849_CGNL1
-8031.137 2.405551 0.110249 1.041851 2.474028 2.246479 0 ENSG00000157259_GATAD1
-22375.77 1.781886 0.5571181 0.9668381 0.7847881 0.08701602 0 ENSG00000182264_IZUMO1
-27361.46 2.840459 0.1656512 0.9857378 1.075471 0.01152626 0 ENSG00000261236_BOP1
-98013.19 3.119863 0.4320266 0.9867575 1.612396 0.5255558 0 ENSG00000198734_F5
-27838.75 3.648368 0.1219088 1.00297 1.284974 0.1572911 0 ENSG00000111581_NUP107
-33522.73 2.635324 0.1751695 0.9803591 0.9296671 0.0144122 0 ENSG00000184381_PLA2G6
-32253.65 3.002216 0.06825162 0.9944577 1.127852 0.02761293 0 ENSG00000090863_GLG1
-23788.09 2.819995 0.1886932 0.9719535 0.5479629 0.3883913 0 ENSG00000063176_SPHK2
-31102.03 1.988983 0.1466256 0.9788794 0.575245 0.3289716 0 ENSG00000066230_SLC9A3
-4345.503 2.305226 0.5173294 0.9593853 0.7802719 0.06207269 0 ENSG00000145337_PYURF
-8161.576 2.634461 0.2240222 0.9834984 1.296252 0.08667284 0 ENSG00000136874_STX17
-38610.41 3.574724 0.08068909 1.026181 1.606865 0.5112214 0 ENSG00000164944_KIAA1429
-47385.41 3.309643 0.1800413 1.034456 2.22551 1.143236 0 ENSG00000133858_ZFC3H1
-31336.12 3.693538 0.07836756 0.9953302 1.076408 0.010123 0 ENSG00000135473_PAN2
-14222.02 2.246963 0.1394524 0.9861257 1.139802 -0.1709556 0 ENSG00000269335_IKBKG
-16059.79 3.23978 0.02907961 0.9964656 1.12252 0.01792081 0 ENSG00000119707_RBM25
-15219.51 3.53658 0.06195416 0.9707276 0.5757246 0.3242792 0 ENSG00000073969_NSF
-4585.453 3.844086 0.1674641 1.016778 2.074555 1.209385 0 ENSG00000178096_BOLA1
-17962.9 3.286831 0.10183 0.9717916 0.2461122 1.356536 0 ENSG00000141738_GRB7
-12326.35 4.76402 0.07665469 1.042132 1.931806 1.147682 0 ENSG00000165819_METTL3
-16361.6 3.243523 0.121998 0.9847244 0.9506005 0.00325564 0 ENSG00000101298_SNPH
-19549.99 2.998729 0.3774569 0.9770738 1.151564 0.03006899 0 ENSG00000155875_FAM154A
-37325.13 2.982083 0.1005274 1.00064 1.27329 0.1649948 0 ENSG00000152104_PTPN14
-27728.54 3.046039 0.3047433 0.9748295 0.8122932 0.1574379 0 ENSG00000172059_KLF11
-14763.06 3.911304 0.04427384 0.9956452 1.041317 0.002599917 0 ENSG00000137815_RTF1
-45562.7 3.109704 0.1636076 0.9785901 0.9164719 0.01648165 0 ENSG00000023287_RB1CC1
-6235.922 3.05839 0.09023841 0.9819533 0.8691099 0.03412124 0 ENSG00000086300_SNX10
-27568.49 2.937273 0.2836976 0.9760728 0.9424823 0.0113934 0 ENSG00000169344_UMOD
-3020.079 2.574709 0.1440717 0.9827329 1.086883 0.00597825 0 ENSG00000131495_NDUFA2
-11628.81 2.381858 0.4607756 0.983495 1.646713 0.6136675 0 ENSG00000155714_PDZD9
-20602.89 3.15612 0.146352 1.044849 2.205109 1.795672 0 ENSG00000074527_NTN4
-6762.173 1.691031 0.2570935 0.978736 1.251989 0.05848488 0 ENSG00000133985_TTC9
-3993.251 3.359862 0.04068679 0.9838611 0.8579943 0.03380377 0 ENSG00000171960_PPIH
-17622.15 2.905029 0.2159378 0.9968525 1.518335 0.420382 0 ENSG00000189127_ANKRD34B
-6280.092 3.616101 0.3749262 0.9943328 1.749989 0.750734 0 ENSG00000178473_UCN3
-7622.353 2.016838 0.2453863 0.9689352 0.8117683 0.04323234 0 ENSG00000139597_N4BP2L1
-5364.454 3.174757 0.06515251 0.9978241 1.205349 0.06475478 0 ENSG00000143183_TMCO1
-7467.683 2.347622 0.5679369 0.9560963 0.4513569 0.7582599 0 ENSG00000186198_SLC51B
-1988.865 3.025798 0.01322399 0.9342986 0.3287356 -5.672433 0 ENSG00000128524_ATP6V1F
-9800.948 3.18621 0.07807498 0.9872342 0.9290769 0.006625295 0 ENSG00000142409_ZNF787
-8943.46 3.092548 0.08717361 0.9972574 1.114255 0.02043696 0 ENSG00000183715_OPCML
-7571.018 2.437333 0.1329409 0.9754497 0.5432718 0.8210137 0 ENSG00000161798_AQP5
-25226.84 3.479008 0.2030008 0.9851471 1.106198 0.01429301 0 ENSG00000073417_PDE8A
-170331.5 3.226762 0.2054563 0.9707706 0.7695407 0.1008954 0 ENSG00000105877_DNAH11
-16186.88 2.367941 0.1668717 0.9670342 0.255065 1.309687 0 ENSG00000167671_UBXN6
-18684.48 3.617335 0.1060474 1.022392 1.69988 0.7335502 0 ENSG00000102174_PHEX
-62214.71 3.182836 0.5377294 0.9625087 0.8186623 0.06063384 0 ENSG00000198000_NOL8
-3934.788 2.955088 0.0670682 1.047239 2.047183 0.4597827 0 ENSG00000213281_NRAS
-16576.31 3.134126 0.2685339 1.028821 2.476624 1.860937 0 ENSG00000111816_FRK
-17048.46 2.440837 0.1352039 0.9678967 3.290404e-05 3.961217 0 ENSG00000189339_SLC35E2B
-18236.92 3.580144 0.06250629 1.022563 1.504699 0.4205917 0 ENSG00000069329_VPS35
-13029.43 3.948944 0.0280895 0.9903449 0.9099051 0.01132891 0 ENSG00000174010_KLHL15
-17342.32 3.485586 0.246424 0.9913636 1.420018 0.3305407 0 ENSG00000165929_TC2N
-42710.02 3.215921 0.07119194 1.003836 1.180465 0.05766533 0 ENSG00000145147_SLIT2
-22760.43 3.346431 0.2015221 1.024684 2.218069 1.738308 0 ENSG00000111837_MAK
-2592.148 3.05804 0.03514675 0.9876223 0.8558947 0.01645359 0 ENSG00000162734_PEA15
-41303.93 2.999139 0.1416248 0.9622932 0.4169104 1.264175 0 ENSG00000166938_DIS3L
-10990.59 1.916504 0.2083574 0.9706601 1.191903e-05 2.511303 0 ENSG00000188505_NCCRP1
-9954.503 3.465075 0.1045261 0.9696937 0.3411371 0.7667339 0 ENSG00000179262_RAD23A
-17054.69 2.806753 0.1251505 0.9838862 0.9279848 0.009408758 0 ENSG00000164458_T
-13284.42 2.45426 0.09359765 0.9921419 1.196232 0.07176924 0 ENSG00000182256_GABRG3
-7058.158 2.772865 0.09486789 0.9834669 0.8144365 0.06469945 0 ENSG00000108106_UBE2S
-31349.98 3.360412 0.1056079 0.997555 1.174337 0.06067949 0 ENSG00000074803_SLC12A1
-48027.29 4.202834 0.09669944 1.018638 1.5789 0.5441415 0 ENSG00000107862_GBF1
